country,region,shipment_mode,product_group,vendor,scheduled_date,delivered_date,delay_days,status,quantity,line_item_value,weight_kg,freight_cost_usd
South Africa,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2010-06-09,2010-06-10,1,Delayed,38341,111955.72,4522,6369.8
South Sudan,Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2013-02-08,2013-02-08,0,On Time,597,19104.0,209,3088.04
Sierra Leone,Sub-Saharan Africa,Air,HRDT,"Standard Diagnostics, Inc.",2015-05-06,2015-05-06,0,On Time,1500,30750.0,Weight Captured Separately,
Rwanda,Sub-Saharan Africa,Ocean,ARV,HETERO LABS LIMITED,2011-10-17,2011-10-17,0,On Time,236925,575727.75,13622,82095.85
Mozambique,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2011-03-10,2011-03-10,0,On Time,61,4739.7,28,1001.47
Vietnam,Asia,Air,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2014-02-17,2014-02-17,0,On Time,40593,452611.95,4585,6881.65
Tanzania,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2012-05-25,2012-05-25,0,On Time,2926,234080.0,1394,24596.33
South Africa,Sub-Saharan Africa,Ocean,ARV,Aurobindo Pharma Limited,2011-09-14,2011-09-14,0,On Time,19836,167019.12,1820,698.0
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-08-29,2014-08-29,0,On Time,104,2036.11,Weight Captured Separately,
Vietnam,Asia,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2012-07-06,2012-07-06,0,On Time,1922,116896.04,467,1842.23
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2009-10-21,2009-10-21,0,On Time,2600,16744.82,Weight Captured Separately,
Rwanda,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2009-10-27,2009-10-27,0,On Time,5084,355880.0,1153,46638.41
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-08-29,2014-08-29,0,On Time,124,3352.74,Weight Captured Separately,
Zimbabwe,Sub-Saharan Africa,Air,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2014-07-30,2014-07-30,0,On Time,48127,95772.73,2383,18232.17
"Congo, DRC",Sub-Saharan Africa,Air,ARV,MICRO LABS LIMITED,2015-02-12,2015-02-12,0,On Time,3974,6835.28,209,3743.84
Sierra Leone,Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2015-05-20,2015-05-20,0,On Time,400,12800.0,Weight Captured Separately,
Ghana,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2014-07-17,2014-07-17,0,On Time,2286,3451.86,972,7719.0
Mozambique,Sub-Saharan Africa,Air,ARV,STRIDES ARCOLAB LIMITED,2013-10-09,2013-10-09,0,On Time,18025,52633.0,1139,4683.02
Nigeria,Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2012-12-21,2012-12-21,0,On Time,6042,193344.0,1990,22859.07
Haiti,Latin America & Caribbean,Air,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2014-08-25,2014-08-25,0,On Time,58,232.0,19,1274.35
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2010-05-31,2010-05-31,0,On Time,120,1897.36,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2013-12-09,2013-12-09,0,On Time,4,92.5,Weight Captured Separately,
"Congo, DRC",Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2015-07-23,2015-07-23,0,On Time,552,44160.0,See ASN-32231 (ID#:13648),
Côte d'Ivoire,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2014-01-22,2014-01-22,0,On Time,4400,352000.0,1808,23237.62
Mali,Sub-Saharan Africa,Air,HRDT,Orasure Technologies Inc.,2015-05-20,2015-05-20,0,On Time,20,500.0,Weight Captured Separately,
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2009-11-10,2009-11-10,0,On Time,1461,33603.0,154,2986.16
Uganda,Sub-Saharan Africa,Air,ARV,ASPEN PHARMACARE,2013-11-20,2013-11-20,0,On Time,841,56010.6,169,359.53
Uganda,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2015-04-08,2015-04-08,0,On Time,1560,12542.4,166,1488.99
Côte d'Ivoire,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2012-02-17,2012-02-17,0,On Time,2746,219680.0,1312,27254.17
South Africa,Sub-Saharan Africa,Ocean,ARV,STRIDES ARCOLAB LIMITED,2011-09-06,2011-09-06,0,On Time,515000,1251450.0,Weight Captured Separately,
Vietnam,Asia,Air,ARV,HETERO LABS LIMITED,2013-04-02,2013-04-02,0,On Time,24377,170639.0,See ASN-18664 (ID#:19406),
Côte d'Ivoire,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2011-09-08,2011-09-08,0,On Time,494,39520.0,240,7681.19
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-05-12,2015-05-12,0,On Time,11,240.14,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-12-10,2014-12-10,0,On Time,2,10.34,Weight Captured Separately,
Rwanda,Sub-Saharan Africa,Air,ARV,CIPLA LIMITED,2012-06-15,2012-06-15,0,On Time,672,2466.24,49,221.96
Vietnam,Asia,Air,ARV,CIPLA LIMITED,2011-06-10,2011-06-10,0,On Time,4500,29025.0,320,4890.38
South Africa,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2010-06-11,2010-06-11,0,On Time,52379,132518.87,2512,4116.82
Vietnam,Asia,Air,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2010-07-21,2010-07-21,0,On Time,63421,272710.3,5101,13241.08
Sudan,Sub-Saharan Africa,Air,HRDT,"Standard Diagnostics, Inc.",2010-11-01,2010-11-01,0,On Time,24,480.0,75,1539.55
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2009-08-24,2009-08-24,0,On Time,300,2040.28,Weight Captured Separately,
Nigeria,Sub-Saharan Africa,Air,HRDT,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",2011-10-19,2011-10-19,0,On Time,1850,53650.0,592,2951.78
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-02-07,2014-02-07,0,On Time,189,6189.33,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-08-29,2014-08-29,0,On Time,88,1722.87,Weight Captured Separately,
Uganda,Sub-Saharan Africa,Air,ARV,ASPEN PHARMACARE,2012-01-06,2012-01-06,0,On Time,83,6811.81,16,375.0
Tanzania,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2012-12-31,2012-12-31,0,On Time,2264,181120.0,980,18638.44
Vietnam,Asia,Air,ARV,EMCURE PHARMACEUTICALS LTD,2014-06-06,2014-06-06,0,On Time,12937,29755.1,875,2181.91
Côte d'Ivoire,Sub-Saharan Africa,Air,HRDT,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",2010-03-02,2010-03-02,0,On Time,3049,82323.0,904,7208.0
Vietnam,Asia,Air,ARV,MICRO LABS LIMITED,2013-02-04,2013-02-04,0,On Time,298,1317.16,See ASN-17673 (ID#:36978),
Mozambique,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2012-10-18,2012-10-18,0,On Time,215,1075.0,41,1001.02
Vietnam,Asia,Air,ARV,STRIDES ARCOLAB LIMITED,2010-10-25,2010-10-25,0,On Time,24000,264000.0,2769,10546.68
Uganda,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2015-05-05,2015-05-05,0,On Time,6118,489440.0,2477,19775.55
Côte d'Ivoire,Sub-Saharan Africa,Air,HRDT,"Standard Diagnostics, Inc.",2015-02-20,2015-02-20,0,On Time,1400,28700.0,437,5408.93
Zimbabwe,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2014-06-18,2014-06-18,0,On Time,8787,702960.0,3567,51732.62
Nigeria,Sub-Saharan Africa,Air,HRDT,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",2014-02-06,2014-02-06,0,On Time,3487,111584.0,1252,5850.25
Vietnam,Asia,Air,ARV,HETERO LABS LIMITED,2014-01-08,2014-01-08,0,On Time,12693,45060.15,975,2048.91
South Africa,Sub-Saharan Africa,Air,ARV,CIPLA LIMITED,2010-10-13,2010-10-13,0,On Time,10000,172800.0,1087,2531.3
Namibia,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2011-03-22,2011-03-22,0,On Time,150,11655.0,34,947.35
Tanzania,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2012-12-31,2012-12-31,0,On Time,2352,188160.0,1016,19026.72
South Africa,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2010-06-01,2010-06-01,0,On Time,34044,158985.48,2892,6105.79
Angola,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2013-03-12,2013-03-12,0,On Time,360,806.4,21,840.17
Guyana,Latin America & Caribbean,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2011-08-05,2011-08-05,0,On Time,1324,108832.8,334,2171.57
Mozambique,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2011-12-12,2011-12-12,0,On Time,7587,589509.9,1306,26532.85
Uganda,Sub-Saharan Africa,Air,ARV,EMCURE PHARMACEUTICALS LTD,2015-06-15,2015-06-15,0,On Time,9235,166230.0,1197,5375.13
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-08-24,2015-08-24,0,On Time,30,445.57,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2013-04-16,2013-04-16,0,On Time,517,2812.74,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2013-04-16,2013-04-16,0,On Time,225,4157.82,Weight Captured Separately,
Haiti,Latin America & Caribbean,Air,ARV,HETERO LABS LIMITED,2014-10-29,2014-10-29,0,On Time,29635,195887.35,2608,21886.49
Uganda,Sub-Saharan Africa,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2014-11-14,2014-11-14,0,On Time,80,2465.6,136,2077.87
South Sudan,Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2015-05-08,2015-05-08,0,On Time,10,320.0,See ASN-31129 (ID#:40205),
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-08-27,2014-08-27,0,On Time,11,370.96,Weight Captured Separately,
Sudan,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2011-04-29,2011-04-29,0,On Time,25,200.0,2,1201.72
Vietnam,Asia,Air,ARV,STRIDES ARCOLAB LIMITED,2011-07-26,2011-07-26,0,On Time,11000,58850.0,3828,15089.11
Zimbabwe,Sub-Saharan Africa,Air,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2015-02-03,2015-02-03,0,On Time,814,0.01,60,1344.94
Guyana,Latin America & Caribbean,Air,ARV,Aurobindo Pharma Limited,2013-04-18,2013-04-18,0,On Time,218,1002.8,See ASN-18805 (ID#:18997),
Côte d'Ivoire,Sub-Saharan Africa,Ocean,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2012-03-23,2012-03-23,0,On Time,1573,48479.86,393,40289.0
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-01-13,2014-01-13,0,On Time,26,777.92,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2010-06-09,2010-06-10,1,Delayed,11980,37737.0,4621,4762.44
Haiti,Latin America & Caribbean,Ocean,ARV,Aurobindo Pharma Limited,2012-12-20,2012-12-20,0,On Time,37680,288252.0,See ASN-16560 (ID#:29734),
Zimbabwe,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2014-06-18,2014-06-18,0,On Time,3939,19695.0,See ASN-26283 (ID#:46875),
Zambia,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2013-06-05,2013-06-05,0,On Time,2607,208560.0,1080,19598.71
Uganda,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2013-12-12,2013-12-12,0,On Time,700,910.0,Weight Captured Separately,
Haiti,Latin America & Caribbean,Air,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2014-01-24,2014-01-24,0,On Time,5000,100000.0,1189,7296.97
Côte d'Ivoire,Sub-Saharan Africa,Air,HRDT,"Standard Diagnostics, Inc.",2014-07-08,2014-07-08,0,On Time,1400,28700.0,468,5372.87
Uganda,Sub-Saharan Africa,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2009-10-20,2009-10-20,0,On Time,120,4339.2,36,1025.69
Zimbabwe,Sub-Saharan Africa,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2015-08-20,2015-08-20,0,On Time,4497,138597.54,3968,
Swaziland,Sub-Saharan Africa,Ocean,ARV,Aurobindo Pharma Limited,2012-03-19,2012-03-19,0,On Time,46855,637228.0,7712,13491.19
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2013-04-16,2013-04-16,0,On Time,7242,148900.86,Weight Captured Separately,
Botswana,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2011-03-02,2011-03-02,0,On Time,10,800.0,5,767.63
Rwanda,Sub-Saharan Africa,Air,ARV,HETERO LABS LIMITED,2012-08-04,2012-08-04,0,On Time,37140,86907.6,See ASN-15554 (ID#:33116),
Nigeria,Sub-Saharan Africa,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2013-07-23,2013-07-23,0,On Time,5360,31838.4,619,5506.01
South Africa,Sub-Saharan Africa,Ocean,ARV,Aurobindo Pharma Limited,2011-02-04,2011-02-04,0,On Time,100000,235000.0,5634,17819.74
South Africa,Sub-Saharan Africa,Ocean,ARV,CIPLA LIMITED,2011-04-05,2011-05-30,55,Delayed,38400,107136.0,Weight Captured Separately,
Haiti,Latin America & Caribbean,Truck,HRDT,REINBOLD EXPORT IMPORT,2012-10-30,2012-10-30,0,On Time,1000,133000.0,Weight Captured Separately,
Guyana,Latin America & Caribbean,Air,HRDT,"Orgenics, Ltd",2014-09-24,2014-09-24,0,On Time,605,60500.0,Weight Captured Separately,
Zimbabwe,Sub-Saharan Africa,Air,ARV,LAWRENCE LABORATORIES (SUBSIDIARY OF BRISTOL MYERS SQUIBB),2013-07-08,2013-07-08,0,On Time,703,4921.0,162,2365.05
South Africa,Sub-Saharan Africa,Air,ARV,CIPLA LIMITED,2010-10-13,2010-12-01,49,Delayed,54247,424211.54,3728,3646.13
Guyana,Latin America & Caribbean,Air,HRDT,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",2011-08-08,2011-08-08,0,On Time,15,435.0,6,325.67
"Congo, DRC",Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2015-07-23,2015-07-23,0,On Time,262,20960.0,See ASN-32231 (ID#:13648),
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2014-11-28,2014-11-28,0,On Time,33,844.57,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-07-24,2015-07-24,0,On Time,8,122.18,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Ocean,ARV,Aurobindo Pharma Limited,2011-09-14,2011-09-14,0,On Time,164,1380.88,Weight Captured Separately,
Vietnam,Asia,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2013-04-03,2013-04-03,0,On Time,187,4349.62,16,958.85
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-08-24,2015-08-24,0,On Time,10,234.38,Weight Captured Separately,
Vietnam,Asia,Air,ARV,Aurobindo Pharma Limited,2009-10-26,2009-10-26,0,On Time,5964,51350.04,See ASN-5131 (ID#:25886),
South Sudan,Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2012-05-15,2012-05-15,0,On Time,179,5728.0,63,2147.11
Vietnam,Asia,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2009-12-11,2009-12-11,0,On Time,1720,141384.0,424,10296.99
Rwanda,Sub-Saharan Africa,Air,ARV,HETERO LABS LIMITED,2009-08-10,2009-08-10,0,On Time,9300,28737.0,550,3054.13
Tanzania,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2010-01-18,2010-01-18,0,On Time,2024,141680.0,461,6923.2
Ethiopia,Sub-Saharan Africa,Air,HRDT,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",2012-03-27,2012-03-27,0,On Time,340,9860.0,151,827.88
Mozambique,Sub-Saharan Africa,Air,ARV,JANSSEN SCIENCES IRELAND UC (FORMERLY JANSSEN R&D IRELAND),2014-11-21,2014-11-21,0,On Time,50,2700.0,Weight Captured Separately,
Vietnam,Asia,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2010-06-21,2010-06-21,0,On Time,1785,146727.0,266,6937.66
Sudan,Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2012-01-11,2012-01-11,0,On Time,39,1248.0,13,581.73
Zimbabwe,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2009-09-07,2009-09-07,0,On Time,1000,72000.0,324,3791.81
Vietnam,Asia,Air,ARV,HETERO LABS LIMITED,2014-04-22,2014-04-22,0,On Time,24192,254016.0,3385,8764.53
South Africa,Sub-Saharan Africa,Ocean,ARV,Aurobindo Pharma Limited,2011-02-01,2011-03-04,31,Delayed,87018,394191.54,Weight Captured Separately,
Vietnam,Asia,Air,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2013-03-18,2013-03-18,0,On Time,2231,4685.1,See ASN-18408 (ID#:21705),
Vietnam,Asia,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2011-11-17,2011-11-17,0,On Time,1575,129465.0,382,5528.41
Zambia,Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2015-01-21,2015-01-21,0,On Time,3000,96000.0,881,6664.29
Vietnam,Asia,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2015-07-09,2015-07-09,0,On Time,300,6978.0,Weight Captured Separately,
Kenya,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2010-11-12,2010-11-12,0,On Time,8178,727842.0,1407,15200.59
South Sudan,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2013-08-16,2013-08-16,0,On Time,204,18156.0,See ASN-19143 (ID#:26345),
South Africa,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2010-08-24,2010-08-24,0,On Time,11668,35004.0,4396,3283.59
"Congo, DRC",Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2015-07-02,2015-07-02,0,On Time,41,1312.0,See ASN-31750 (ID#:19272),
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-08-24,2015-08-24,0,On Time,18,911.9,Weight Captured Separately,
Vietnam,Asia,Air,ARV,STRIDES ARCOLAB LIMITED,2010-08-03,2010-08-03,0,On Time,2400,5640.0,726,7388.14
Rwanda,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2012-01-24,2012-01-24,0,On Time,42074,225095.9,4105,25382.52
Vietnam,Asia,Air,ARV,HETERO LABS LIMITED,2011-02-16,2011-02-16,0,On Time,1008,7005.6,See ASN-9408 (ID#:39263),
Haiti,Latin America & Caribbean,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2014-12-10,2014-12-10,0,On Time,272,1863.2,37,722.35
Rwanda,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2015-01-15,2015-01-15,0,On Time,1592,12799.68,167,1923.14
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-03-09,2015-03-09,0,On Time,19,243.66,Weight Captured Separately,
Tanzania,Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2012-05-25,2012-05-25,0,On Time,4250,136000.0,1386,13215.15
Côte d'Ivoire,Sub-Saharan Africa,Air,HRDT,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",2013-09-03,2013-09-03,0,On Time,3400,98600.0,1252,10821.66
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-08-27,2014-08-27,0,On Time,36,987.14,Weight Captured Separately,
Rwanda,Sub-Saharan Africa,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2015-08-21,2015-08-21,0,On Time,350,10787.0,Weight Captured Separately,
Côte d'Ivoire,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2012-07-05,2012-07-05,0,On Time,6290,503200.0,2995,57933.93
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-01-13,2014-01-13,0,On Time,275,4974.52,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Ocean,ARV,CIPLA LIMITED,2011-12-06,2011-11-02,-34,On Time,10817,29422.24,1172,19007.72
Uganda,Sub-Saharan Africa,Air,ARV,MERCK SHARP & DOHME IDEA GMBH (FORMALLY MERCK SHARP & DOHME B.V.),2011-01-27,2011-01-27,0,On Time,223,20404.5,21,761.0
South Africa,Sub-Saharan Africa,Ocean,ARV,STRIDES ARCOLAB LIMITED,2011-02-14,2011-02-11,-3,On Time,185954,459306.38,9019,13677.68
Rwanda,Sub-Saharan Africa,Ocean,ARV,HETERO LABS LIMITED,2011-03-01,2011-03-01,0,On Time,176100,427923.0,24219,23736.39
Haiti,Latin America & Caribbean,Air,ARV,Aurobindo Pharma Limited,2015-03-30,2015-03-30,0,On Time,120,540.0,9,820.56
Zimbabwe,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2010-05-20,2010-05-20,0,On Time,1845,132840.0,1000,18841.09
South Sudan,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2013-11-08,2013-11-08,0,On Time,165,1320.0,See ASN-22040 (ID#:45178),
Tanzania,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2012-12-07,2012-12-07,0,On Time,2744,219520.0,1303,22223.94
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-07-24,2015-07-24,0,On Time,20,256.48,Weight Captured Separately,
Vietnam,Asia,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2015-08-13,2015-08-13,0,On Time,400,9304.0,See ASN-33152 (ID#:38571),
Uganda,Sub-Saharan Africa,Air,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2012-09-21,2012-09-21,0,On Time,1558,35055.0,195,3387.72
Haiti,Latin America & Caribbean,Ocean,ARV,Aurobindo Pharma Limited,2014-10-20,2014-10-20,0,On Time,15080,165276.8,Weight Captured Separately,
Burundi,Sub-Saharan Africa,Air,HRDT,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",2015-07-06,2015-07-06,0,On Time,594,16394.4,63,877.52
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-08-27,2014-08-27,0,On Time,20,66.33,Weight Captured Separately,
Burundi,Sub-Saharan Africa,Air,HRDT,"CHEMBIO DIAGNOSTIC SYSTEMS, INC.",2015-04-21,2015-04-21,0,On Time,517,14269.2,56,812.84
Haiti,Latin America & Caribbean,Air,ARV,Aurobindo Pharma Limited,2013-04-25,2013-04-25,0,On Time,2064,2951.52,751,5754.16
Rwanda,Sub-Saharan Africa,Ocean,ARV,HETERO LABS LIMITED,2011-03-01,2011-03-01,0,On Time,38113,157406.69,3077,6499.25
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-06-02,2015-06-02,0,On Time,1,25.59,Weight Captured Separately,
Côte d'Ivoire,Sub-Saharan Africa,Air,ARV,CIPLA LIMITED,2014-04-07,2014-04-07,0,On Time,3900,7215.0,321,3740.01
South Africa,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2010-08-24,2010-08-24,0,On Time,32070,81137.1,1727,1791.42
Haiti,Latin America & Caribbean,Ocean,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2012-12-20,2012-12-20,0,On Time,96,431.04,See ASN-16472 (ID#:20383),
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2013-04-16,2013-04-16,0,On Time,114,7956.64,Weight Captured Separately,
Kenya,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2010-02-16,2010-02-19,3,Delayed,1,80.0,822,8664.89
Nigeria,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2014-07-09,2014-07-09,0,On Time,9935,884215.0,4038,59711.34
Haiti,Latin America & Caribbean,Air,ARV,CIPLA LIMITED,2014-09-12,2014-09-12,0,On Time,936,1825.2,Weight Captured Separately,
Vietnam,Asia,Air,ARV,HETERO LABS LIMITED,2015-07-13,2015-07-13,0,On Time,22700,71505.0,Weight Captured Separately,
Mozambique,Sub-Saharan Africa,Air,ARV,INTERNATIONAL HEALTHCARE DISTRIBUTORS,2010-06-23,2010-06-23,0,On Time,320,3312.0,Weight Captured Separately,
Côte d'Ivoire,Sub-Saharan Africa,Air,HRDT,"Orgenics, Ltd",2015-02-16,2015-02-16,0,On Time,4750,380000.0,1930,23013.2
South Africa,Sub-Saharan Africa,Truck,ARV,S. BUYS WHOLESALER,2014-07-10,2014-07-10,0,On Time,4,93.81,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Air,ARV,Aurobindo Pharma Limited,2010-08-24,2011-01-21,150,Delayed,11628,34884.0,4382,2154.52
Guyana,Latin America & Caribbean,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2013-05-31,2013-05-31,0,On Time,20,1216.4,52,1152.9
"Congo, DRC",Sub-Saharan Africa,Truck,HRDT,WAGENIA,2014-04-07,2014-04-07,0,On Time,2500,287975.0,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Air,ARV,CIPLA LIMITED,2010-07-19,2010-07-19,0,On Time,11574,90508.68,793,916.22
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-06-02,2015-06-02,0,On Time,13,283.8,Weight Captured Separately,
South Africa,Sub-Saharan Africa,Truck,ARV,PHARMACY DIRECT,2015-01-26,2015-01-26,0,On Time,6,366.99,Weight Captured Separately,
Uganda,Sub-Saharan Africa,Ocean,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2013-11-06,2013-11-06,0,On Time,165179,1072011.71,37127,33981.11
"Congo, DRC",Sub-Saharan Africa,Air,HRDT,"Trinity Biotech, Plc",2014-04-04,2014-04-04,0,On Time,30,960.0,See ASN-24721 (ID#:13708),
Vietnam,Asia,Air,ARV,MYLAN LABORATORIES LTD (FORMERLY MATRIX LABORATORIES),2014-11-03,2014-11-03,0,On Time,20000,162000.0,4168,6717.79
Tanzania,Sub-Saharan Africa,Air,ARV,ABBVIE LOGISTICS (FORMERLY ABBOTT LOGISTICS BV),2011-10-24,2011-10-24,0,On Time,20000,674000.0,4727,21584.02
